1730921893.1726284 [INFO] [launch]: All log files can be found below /home/ros2_ws/.ros/log/2024-11-06-16-38-13-171854-thallys-179
1730921893.1727650 [INFO] [launch]: Default logging verbosity is set to INFO
1730921893.7855060 [INFO] [robot_state_publisher-1]: process started with pid [181]
1730921893.7857153 [INFO] [ruby $(which ign) gazebo-2]: process started with pid [183]
1730921893.7858605 [INFO] [create-3]: process started with pid [185]
1730921893.7859774 [INFO] [parameter_bridge-4]: process started with pid [188]
1730921893.9119394 [parameter_bridge-4] [INFO] [1730921893.911566361] [ros_gz_bridge]: Creating GZ->ROS Bridge: [/clock (gz.msg.Clock]) -> /clock (rosgraph_msgs/msg/Clock)] (Lazy 0)
1730921893.9138300 [parameter_bridge-4] [WARN] [1730921893.913611209] [ros_gz_bridge]: Failed to create a bridge for topic [/clock] with ROS2 type [rosgraph_msgs/msg/Clock] to topic [/clock] with Gazebo Transport type [gz.msg.Clock]]
1730921894.6394081 [INFO] [create-3]: process has finished cleanly [pid 185]
1730924990.2482443 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924990.3013816 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924991.2483621 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924991.2982798 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924992.2482452 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924992.3005188 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924993.2520289 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924993.3005590 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924994.2522407 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924994.3007076 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924995.2494242 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924995.3010571 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924996.2498801 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924996.3006203 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924997.2497575 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924997.3010821 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924998.2563133 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924998.3007338 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924999.2537725 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730924999.3012846 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925000.2556002 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925000.3012583 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925001.2552788 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925001.3073800 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925002.2576315 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925002.3034773 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925003.2557135 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925003.3033969 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925004.2555072 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925004.3037796 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925005.2556698 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925005.3039882 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925006.2614198 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925006.3046160 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925007.2592893 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925007.3081856 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925008.2605097 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925008.3055258 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925009.2598500 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925009.3104031 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925010.2628078 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925010.3064072 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925011.2604678 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925011.3076913 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925012.2607870 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925012.3074450 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925013.2607591 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925013.3075538 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925014.2624488 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925014.3075330 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925015.2617066 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925015.3114374 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925016.2608917 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925016.3080912 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925017.2610676 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925017.3077192 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925018.2610352 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925018.3124871 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925019.2613223 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925019.3153293 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925020.2612197 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925020.3143833 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925021.2621377 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925021.3114123 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925022.2628582 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925022.3116779 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925023.2625010 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925023.3118007 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925024.2625191 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925024.3121946 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925025.2630281 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925025.3120518 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925026.2627277 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925026.3119895 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925027.2632687 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925027.3181427 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925028.2635019 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925028.3151081 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925029.2635338 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925029.3149171 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925030.2634861 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925030.3174434 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925031.2643607 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925031.3152699 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925032.2636325 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925032.3151798 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925033.2674274 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925033.3151710 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925034.2692416 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925034.3152263 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925035.2699969 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925035.3155143 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925036.2696781 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925036.3155668 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925037.2693877 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925037.3155160 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925038.2702451 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925038.3185225 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925039.2728710 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925039.3184764 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925040.2724292 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925040.3189287 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925041.2741723 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925041.3187323 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925042.2763822 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925042.3192883 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925043.2726696 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925043.3189986 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925044.2735226 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925044.3192084 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925045.2733417 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925045.3194745 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925046.2737887 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925046.3195865 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925047.2736244 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925047.3195341 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925048.2784719 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925048.3196599 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925049.2763674 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925049.3195400 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925050.2744060 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925050.3224595 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925051.2769718 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925051.3216019 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925052.2786729 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925052.3253229 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925053.2785039 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925053.3224168 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925054.2784514 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925054.3264425 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925055.2785454 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925055.3253484 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925056.2785492 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925056.3311825 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925057.2786109 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925057.3334448 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925058.2786520 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925058.3325591 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925059.2788565 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925059.3323143 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925060.2787712 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925060.3327551 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925061.2794523 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925061.3325918 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925062.2789173 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925062.3324838 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925063.2791486 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925063.3332725 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925064.2792926 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925064.3327155 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925065.2790608 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925065.3330624 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925066.2808840 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925066.3373611 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925067.2808104 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925067.3347616 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925068.2852926 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925068.3383324 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925069.2832925 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925069.3357196 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925070.2835124 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925070.3346567 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925071.2874467 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925071.3346512 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925072.2855790 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925072.3347082 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925073.2854750 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925073.3354125 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925074.2853971 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925074.3364427 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925075.2855580 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925075.3375676 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925076.2861419 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925076.3362868 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925077.2884533 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925077.3365614 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925078.2865059 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925078.3403251 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925079.2859783 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925079.3383701 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925080.2863765 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925080.3382480 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925081.2894051 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925081.3386219 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925082.2860703 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925082.3388593 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925083.2862954 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925083.3387673 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925084.2894397 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925084.3386643 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925085.2864213 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925085.3415408 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925086.2862828 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925086.3419039 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925087.2866385 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925087.3429568 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925088.2865117 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925088.3428953 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925089.2869139 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925089.3429136 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925090.2870829 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925090.3431580 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925091.2868764 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925091.3454537 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925092.2871881 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925092.3452337 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925093.2911358 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925093.3452759 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925094.2887776 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925094.3450923 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925095.2889280 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925095.3451967 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925096.2892969 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925096.3455718 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925097.2891567 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925097.3454411 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925098.2914467 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925098.3453379 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925099.2945960 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925099.3453858 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925100.2942502 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925100.3457778 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925101.2945337 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925101.3494401 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925102.2953231 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925102.3472877 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925103.2947912 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925103.3492169 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925104.2952557 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925104.3495083 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925105.2974198 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925105.3535089 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925106.2951069 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925106.3536000 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925107.2950165 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925107.3538651 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925108.2951033 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925108.3560865 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925109.2953615 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925109.3538687 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925110.2954504 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925110.3542595 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925111.2954042 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925111.3554466 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925112.2953606 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925112.3555157 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925113.2953513 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925113.3554804 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925114.2957044 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925114.3564911 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925115.2958860 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925115.3590786 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925116.2995064 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925116.3558762 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925117.2971888 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925117.3565280 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925118.2975769 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925118.3562689 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925119.2978892 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925119.3566496 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925120.2978759 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925120.3592637 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925121.2977533 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925121.3603985 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925122.2994528 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925122.3604195 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925123.3024442 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925123.3597403 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925124.2998111 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925124.3600447 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925125.2995751 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925125.3601005 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925126.2998703 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925126.3600163 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925127.2996845 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925127.3603511 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925128.2997658 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925128.3599722 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925129.2996638 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925129.3601232 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925130.3074496 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925130.3601332 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925131.3035419 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925131.3611462 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925132.3090787 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925132.3604500 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925133.3097880 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925133.3634319 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925134.3095460 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925134.3670223 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925135.3095307 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925135.3670359 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925136.3099062 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925136.3670559 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925137.3116138 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925137.3670278 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925138.3213809 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925138.3670888 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925139.3184433 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925139.3678122 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925140.3183744 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925140.3673046 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925141.3184650 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925141.3674622 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925142.3188119 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925142.3675115 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925143.3188717 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925143.3677676 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925144.3204906 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925144.3676147 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925145.3192677 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925145.3724499 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925146.3223383 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925146.3716133 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925147.3212707 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925147.3727736 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925148.3213062 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925148.3727202 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925149.3226109 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925149.3729131 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925150.3224113 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925150.3784881 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925151.3227026 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925151.3753874 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925152.3225591 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925152.3756828 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925153.3281670 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925153.3754644 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925154.3244247 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925154.3755491 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925155.3245542 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925155.3759584 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925156.3244872 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925156.3774290 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925157.3245785 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925157.3756866 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925158.3251514 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925158.3813787 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925159.3250120 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925159.3793685 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925160.3251607 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925160.3787308 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925161.3251605 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925161.3804181 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925162.3251619 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730925162.3786156 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
