1729883451.6663582 [INFO] [launch]: All log files can be found below /home/ros2_ws/.ros/log/2024-10-25-16-10-51-665151-thallys-327
1729883451.6666214 [INFO] [launch]: Default logging verbosity is set to INFO
1729883452.2243330 [INFO] [robot_state_publisher-1]: process started with pid [329]
1729883452.2246571 [INFO] [ruby $(which ign) gazebo-2]: process started with pid [331]
1729883452.2247958 [INFO] [create-3]: process started with pid [333]
1729883452.2249141 [INFO] [parameter_bridge-4]: process started with pid [336]
1729883452.3295729 [parameter_bridge-4] [INFO] [1729883452.329169077] [ros_gz_bridge]: Creating GZ->ROS Bridge: [/clock (gz.msg.Clock]) -> /clock (rosgraph_msgs/msg/Clock)] (Lazy 0)
1729883452.3300107 [parameter_bridge-4] [WARN] [1729883452.329406785] [ros_gz_bridge]: Failed to create a bridge for topic [/clock] with ROS2 type [rosgraph_msgs/msg/Clock] to topic [/clock] with Gazebo Transport type [gz.msg.Clock]]
1729883453.0734069 [INFO] [create-3]: process has finished cleanly [pid 333]
1729885597.0818570 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885598.0527775 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885598.0817502 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885599.0528917 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885599.0819032 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885600.0531311 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885600.0818999 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885601.0531595 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885601.0818696 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885602.0531123 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885602.0819311 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885603.0562630 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885603.0819952 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885604.0557356 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885604.0878143 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885605.0559375 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885605.0846791 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885606.0578990 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885606.0847495 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885607.0559473 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885607.0847139 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885608.0587852 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885608.0847805 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885609.0588322 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885609.0906773 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885610.0590885 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885610.0883861 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885611.0617547 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885611.0888202 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885612.0621884 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885612.0884569 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885613.0618591 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885613.0885153 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885614.0618336 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885614.0886095 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885615.0619750 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885615.0886147 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885616.0648005 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885616.0887125 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885617.0619283 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885617.0907145 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885618.0619743 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885618.0907409 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885619.0620093 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885619.0905454 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885620.0620415 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885620.0907252 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885621.0621223 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885621.0926759 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885622.0622385 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885622.0926664 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885623.0621414 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885623.0928223 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885624.0622602 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885624.0928173 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885625.0622561 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885625.0937951 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885626.0624158 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885626.0937753 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885627.0677345 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885627.0937834 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885628.0624177 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885628.0940759 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885629.0624714 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885629.0953181 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885630.0625198 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885630.0945923 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885631.0626664 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885631.0946410 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885632.0626550 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885632.0946801 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885633.0625887 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885633.0947874 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885634.0634501 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885634.0948701 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885635.0626817 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885635.0949109 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885636.0628533 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885636.0950141 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885637.0629001 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885637.0949557 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885638.0658700 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885638.0951097 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885639.0665073 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885639.0951712 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885640.0665219 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885640.0950959 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885641.0664577 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885641.0951481 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885642.0670247 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885642.0952520 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885643.0667801 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885643.0952332 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885644.0667543 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885644.0952284 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885645.0669272 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885645.0952377 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885646.0667963 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885646.0954065 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885647.0683312 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885647.0952973 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885648.0674245 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885648.0953434 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885649.0685136 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885649.0954041 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885650.0685101 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885650.0969052 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885651.0685277 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885651.0971489 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885652.0697100 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885652.0968986 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885653.0694823 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885653.0969050 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885654.0687525 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885654.0980823 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885655.0687582 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885655.0978577 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885656.0698125 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885656.0978799 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885657.0689049 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885657.0977964 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885658.0690660 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885658.0980403 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885659.0688946 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885659.0979502 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885660.0729258 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885660.0982463 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885661.0698593 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885661.0980642 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885662.0700474 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885662.0980222 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885663.0713725 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885663.0980983 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885664.0698383 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885664.0982058 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885665.0698931 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885665.0982347 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885666.0700564 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885666.0982914 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885667.0699854 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885667.0983953 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885668.0703626 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885668.0985310 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885669.0701153 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885669.1003361 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885670.0702310 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885670.0985396 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885671.0701168 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885671.0988159 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885672.0702529 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885672.0984445 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885673.0702972 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885673.0985365 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885674.0703397 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885674.1017909 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885675.0704644 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885675.0988238 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885676.0706172 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885676.1018481 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885677.0706854 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885677.0988147 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885678.0707324 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885678.0989058 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885679.0707161 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885679.0989192 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885680.0707023 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885680.1027098 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885681.0710831 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885681.1016848 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885682.0706975 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885682.1017022 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885683.0708723 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885683.1021473 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885684.0709727 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885684.1025388 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885685.0711889 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885685.1018076 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885686.0711081 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885686.1022100 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885687.0755887 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885687.1022241 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885688.0737450 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885688.1022007 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885689.0748520 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885689.1022966 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885690.0747457 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885690.1023440 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885691.0749938 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885691.1023641 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885692.0759625 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885692.1024406 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885693.0748487 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885693.1024976 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885694.0754070 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885694.1024880 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885695.0749457 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885695.1026256 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885696.0749750 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885696.1027956 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885697.0750000 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885697.1027308 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885698.0753679 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885698.1027825 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885699.0751998 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885699.1027424 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885700.0751724 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885700.1027327 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885701.0752027 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885701.1057630 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885702.0752404 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885702.1027889 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885703.0758183 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885703.1029348 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885704.0752835 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885704.1048346 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885705.0755904 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885705.1032021 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885706.0753636 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885706.1031034 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885707.0754719 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885707.1030385 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885708.0755100 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885708.1043932 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885709.0755877 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885709.1043055 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885710.0755069 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885710.1050563 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885711.0755324 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885711.1048100 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885712.0756824 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885712.1067829 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885713.0755754 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885713.1072693 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885714.0799770 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885714.1067312 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885715.0799894 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885715.1073346 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885716.0800903 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885716.1077762 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885717.0813050 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885717.1075184 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885718.0801368 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885718.1076193 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885719.0818205 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885719.1075792 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885720.0816822 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885720.1098173 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885721.0815604 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885721.1108680 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885722.0815711 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885722.1108150 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885723.0816932 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885723.1107273 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885724.0816782 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885724.1119018 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885725.0817373 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885725.1118402 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885726.0819230 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885726.1118498 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885727.0857408 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885727.1117988 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885728.0834990 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885728.1118922 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885729.0831676 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885729.1119337 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885730.0832040 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885730.1132843 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885731.0834794 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885731.1134174 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885732.0838456 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885732.1132667 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885733.0838120 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885733.1134992 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885734.0839128 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885734.1133473 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885735.0867395 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885735.1134565 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885736.0843649 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885736.1133931 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885737.0843685 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885737.1134455 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885738.0847802 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885738.1148119 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885739.0845828 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885739.1148646 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885740.0846367 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885740.1151843 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885741.0848544 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885741.1148980 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885742.0847480 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885742.1153784 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885743.0848026 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885743.1151338 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885744.0849118 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885744.1151335 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885745.0848832 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885745.1166434 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885746.0856719 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885746.1166012 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885747.0849535 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885747.1167397 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885748.0849822 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885748.1177139 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885749.0850065 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885749.1176867 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885750.0850506 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885750.1178656 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885751.0853388 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885751.1178048 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885752.0851119 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885752.1178484 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885753.0853653 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885753.1178503 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885754.0858240 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885754.1179364 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885755.0856984 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885755.1179118 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885756.0857768 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885756.1179445 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885757.0861564 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885757.1256435 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885758.0868340 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885758.1179745 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885759.0867274 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885759.1186013 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885760.0869405 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885760.1185391 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885761.0869062 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885761.1191115 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885762.0869277 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885762.1185515 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885763.0877366 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885763.1185184 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885764.0870857 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885764.1279411 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885765.0871494 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885765.1248229 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885766.0872381 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885766.1248839 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885767.0873272 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885767.1248965 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885768.0877085 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885768.1276519 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885769.0906451 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885769.1277819 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885770.0877914 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
